group,step,epoch,loss,grad_norm,learning_rate
H,220,0.7410526315789474,0.4769080638885498,0.22015275061130524,5.416666666666667e-06
H,230,0.7747368421052632,0.45484070777893065,0.18839754164218903,4.722222222222222e-06
H,240,0.8084210526315789,0.45772156715393064,0.1801878958940506,4.027777777777779e-06
H,250,0.8421052631578947,0.453888463973999,0.19557130336761475,3.3333333333333333e-06
H,260,0.8757894736842106,0.4364898204803467,0.273981511592865,2.6388888888888893e-06
H,270,0.9094736842105263,0.4557202339172363,0.2316565364599228,1.944444444444445e-06
H,280,0.9431578947368421,0.5309312820434571,0.19740764796733856,1.25e-06
H,290,0.9768421052631578,0.4969467639923096,0.21337969601154327,5.555555555555555e-07
I,10,0.03368421052631579,1.2565738677978515,1.2096729278564453,2e-05
I,20,0.06736842105263158,1.2234837532043457,0.7642489671707153,1.9305555555555558e-05
I,30,0.10105263157894737,1.0507635116577148,0.4381409287452698,1.8611111111111114e-05
I,40,0.13473684210526315,0.844074821472168,0.35720446705818176,1.7916666666666667e-05
I,50,0.16842105263157894,0.7892415046691894,0.37607377767562866,1.7222222222222224e-05
I,60,0.20210526315789473,0.7328334331512452,0.23328933119773865,1.6527777777777777e-05
I,70,0.23578947368421052,0.7167289733886719,0.2923666536808014,1.5833333333333333e-05
I,80,0.2694736842105263,0.7586793899536133,0.18372228741645813,1.513888888888889e-05
I,90,0.3031578947368421,0.6519632816314698,0.17899280786514282,1.4444444444444446e-05
I,100,0.3368421052631579,0.7432966709136963,0.18504667282104492,1.375e-05
I,110,0.3705263157894737,0.647814416885376,0.13656994700431824,1.3055555555555557e-05
I,120,0.40421052631578946,0.6890776634216309,0.19933749735355377,1.2361111111111113e-05
I,130,0.4378947368421053,0.6586391448974609,0.17726832628250122,1.1666666666666668e-05
I,140,0.47157894736842104,0.695072603225708,0.20906546711921692,1.0972222222222224e-05
I,150,0.5052631578947369,0.660528564453125,0.2640775740146637,1.0277777777777777e-05
I,160,0.5389473684210526,0.6724381446838379,0.12692303955554962,9.583333333333335e-06
I,170,0.5726315789473684,0.6693767547607422,0.17478327453136444,8.888888888888888e-06
I,180,0.6063157894736843,0.6238246917724609,0.20800717175006866,8.194444444444445e-06
I,190,0.64,0.5933523654937745,0.1593121588230133,7.500000000000001e-06
I,200,0.6736842105263158,0.6575651168823242,0.11958996951580048,6.8055555555555566e-06
I,210,0.7073684210526315,0.6628381729125976,0.20416849851608276,6.111111111111112e-06
I,220,0.7410526315789474,0.6151175022125244,0.16939237713813782,5.416666666666667e-06
I,230,0.7747368421052632,0.6570486545562744,0.10518781840801239,4.722222222222222e-06
I,240,0.8084210526315789,0.5787614822387696,0.19650225341320038,4.027777777777779e-06
I,250,0.8421052631578947,0.6259337425231933,0.20456525683403015,3.3333333333333333e-06
I,260,0.8757894736842106,0.6649272918701172,0.20954343676567078,2.6388888888888893e-06
I,270,0.9094736842105263,0.5984922885894776,0.14315873384475708,1.944444444444445e-06
I,280,0.9431578947368421,0.6158515453338623,0.18652386963367462,1.25e-06
I,290,0.9768421052631578,0.7070400238037109,0.2103242576122284,5.555555555555555e-07
